*HASH_VALUE,creature ID,name,ia,da,p,pia,pda,cc,pr
_067EBA3072BD8B00,cdcpb1,Frahar paniqué,un,le,Frahars paniqués,des,les,du,au
_9955663459C2F873,cdcpb2,Frahar virulent,un,le,Frahars virulents,des,les,du,au
_668F5D0FEAB688BE,cdcpb3,Frahar coriace,un,le,Frahars coriaces,des,les,du,au
_DCE3F582FC798C0B,cdcpb4,Frahar barbare,un,le,Frahars barbares,des,les,du,au
_5F120586BD592405,cdcpc1,Frahar foreur,un,le,Frahars foreurs,des,les,du,au
_D1B33A4DB55C714D,cdcpc2,Frahar fureteur,un,le,Frahars fureteurs,des,les,du,au
_95533A4D79FC754D,cdcpc3,Frahar scrutateur,un,le,Frahars scrutateurs,des,les,du,au
_E0437D7ABCDB2C0D,cdcpc4,Frahar fougueux,un,le,Frahars fougueux,des,les,du,au
_42FF1503799CCFD0,cdcpd1,Frahar sauvage,un,le,Frahars sauvages,des,les,du,au
_5CF28172F97A3C0F,cdcpd2,Frahar habile,un,le,Frahars habiles,des,les,du,au
_83D0BA3C736C6B06,cdcpd3,Frahar chevronné,un,le,Frahars chevronnés,des,les,du,au
_471F1230775BA3F6,cdcpd4,Frahar embusqué,un,le,Frahars embusqués,des,les,du,au
_51C0EA4535691D47,cdcpe1,Frahar rampant,un,le,Frahars rampants,des,les,du,au
_06BFC5FFB99BD3E5,cdcpe2,Frahar grincheux,un,le,Frahars grincheux,des,les,du,au
_A0228EBBD0D44D33,cdcpe3,Frahar belligérant,un,le,Frahars belligérants,des,les,du,au
_E312AEAAD153753B,cdcpe4,Frahar terrorisant,un,le,Frahars terrorisants,des,les,du,au
_E3A2A6ACCFC5414A,cdcpf1,Frahar agressif,un,le,Frahars agressifs,des,les,du,au
_1D15322B1E83F08A,cdcpf2,Frahar colossal,un,le,Frahars colossaux,des,les,du,au
_FC3D3FE9A2A0CAAA,cdcpf3,Frahar sanguinaire,un,le,Frahars sanguinaires,des,les,du,au
_3E7E59EEE2898C1F,chada1,Arma allaitant,un,l'\d,Armas allaitants,des,les,de l',à l'
_3EAE5DDCDFC9901F,chada2,Arma sevré,un,l'\d,Armas sevrés,des,les,de l',à l'
_EDFF4D036637AB27,chada3,Arma docile,un,l'\d,Armas dociles,des,les,de l',à l'
_1444B87D1226EBAB,chada4,Arma doux,un,l'\d,Armas doux,des,les,de l',à l'
_401F91EC205AD82D,chadb1,Arma craintif,un,l'\d,Armas craintifs,des,les,de l',à l'
_898F15FFEE72F200,chadb2,Arma vagabondant,un,l'\d,Armas vagabondants,des,les,de l',à l'
_86763225BF8E80E3,chadb3,Arma détalant,un,l'\d,Armas détalants,des,les,de l',à l'
_819DE54AB5D0780B,chadb4,Arma endiablé,un,l'\d,Armas endiablés,des,les,de l',à l'
_B161990E2618DB29,chadc1,Arma robuste,un,l'\d,Armas robustes,des,les,de l',à l'
_9644F08A11A817A9,chadc2,Arma prudent,un,l'\d,Armas prudents,des,les,de l',à l'
_0D073A3F04DEA8E7,chadc3,Arma glouton,un,l'\d,Armas gloutons,des,les,de l',à l'
_402FADFD1EC89821,chadc4,Arma grogneur,un,l'\d,Armas grogneurs,des,les,de l',à l'
_0D4FF521F2F0EE1C,chadf1,Arma furieux,un,l'\d,Armas furieux,des,les,de l',à l'
_ED6F4D0E66F7AF2C,chadf2,Arma fier,un,l'\d,Armas fiers,des,les,de l',à l'
_425DD137344E9C06,chadf3,Arma féroce,un,l'\d,Armas féroces,des,les,de l',à l'
_BE7E59EEE2898C1F,chafa1,Arma allaitant,un,l'\d,Armas allaitants,des,les,de l',à l'
_BEAE5DDCDFC9901F,chafa2,Arma sevré,un,l'\d,Armas sevrés,des,les,de l',à l'
_6DFF4D036637AB27,chafa3,Arma docile,un,l'\d,Armas dociles,des,les,de l',à l'
_9444B87D1226EBAB,chafa4,Arma doux,un,l'\d,Armas doux,des,les,de l',à l'
_C01F91EC205AD82D,chafb1,Arma craintif,un,l'\d,Armas craintifs,des,les,de l',à l'
_098F15FFEE72F200,chafb2,Arma vagabondant,un,l'\d,Armas vagabondants,des,les,de l',à l'
_06763225BF8E80E3,chafb3,Arma détalant,un,l'\d,Armas détalants,des,les,de l',à l'
_019DE54AB5D0780B,chafb4,Arma endiablé,un,l'\d,Armas endiablés,des,les,de l',à l'
_AC27C0B22D26F3B2,chafc5,Hisserto,un,l'\d,Hissertos,des,les,du,au
_96162007AAD8DB59,chafd1,Arma bourru,un,l'\d,Armas bourrus,des,les,de l',à l'
_B800AE64EE8DAC0C,chafd2,Arma obstiné,un,l'\d,Armas obstinés,des,les,de l',à l'
_098F4D1BEE72F602,chafd3,Arma radical,un,l'\d,Armas radicaux,des,les,de l',à l'
_8CC63A36FC1E98DC,chafd4,Arma parasitaire,un,l'\d,Armas parasitaires,des,les,de l',à l'
_85EF4D25EAF0EEFD,chafe1,Arma irrité,un,l'\d,Armas irrités,des,les,de l',à l'
_8D4FF503ECF2F21B,chafe2,Arma brutal,un,l'\d,Armas brutaux,des,les,de l',à l'
_96760C0A2698AF59,chafe3,Arma farouche,un,l'\d,Armas farouches,des,les,de l',à l'
_090F0D1BECF2FA1D,chafe4,Arma violent,un,l'\d,Armas violents,des,les,de l',à l'
_BF7E59EEE2898C1F,chaja1,Arma allaitant,un,l'\d,Armas allaitants,des,les,de l',à l'
_BFAE5DDCDFC9901F,chaja2,Arma sevré,un,l'\d,Armas sevrés,des,les,de l',à l'
_6EFF4D036637AB27,chaja3,Arma docile,un,l'\d,Armas dociles,des,les,de l',à l'
_9544B87D1226EBAB,chaja4,Arma doux,un,l'\d,Armas doux,des,les,de l',à l'
_C11F91EC205AD82D,chajb1,Arma craintif,un,l'\d,Armas craintifs,des,les,de l',à l'
_0A8F15FFEE72F200,chajb2,Arma vagabondant,un,l'\d,Armas vagabondants,des,les,de l',à l'
_07763225BF8E80E3,chajb3,Arma détalant,un,l'\d,Armas détalants,des,les,de l',à l'
_029DE54AB5D0780B,chajb4,Arma endiablé,un,l'\d,Armas endiablés,des,les,de l',à l'
_8E4FF521F2F0EE1C,chajf1,Arma furieux,un,l'\d,Armas furieux,des,les,de l',à l'
_6E6F4D0E66F7AF2C,chajf2,Arma fier,un,l'\d,Armas fiers,des,les,de l',à l'
_C35DD137344E9C06,chajf3,Arma féroce,un,l'\d,Armas féroces,des,les,de l',à l'
_03CE31E9CFEA6C1F,chajf4,Arma inapaisé,un,l'\d,Armas inapaisés,des,les,de l',à l'
_407E59EEE2898C1F,chala1,Arma allaitant,un,l'\d,Armas allaitants,des,les,de l',à l'
_40AE5DDCDFC9901F,chala2,Arma sevré,un,l'\d,Armas sevrés,des,les,de l',à l'
_EFFF4D036637AB27,chala3,Arma docile,un,l'\d,Armas dociles,des,les,de l',à l'
_1644B87D1226EBAB,chala4,Arma doux,un,l'\d,Armas doux,des,les,de l',à l'
_421F91EC205AD82D,chalb1,Arma craintif,un,l'\d,Armas craintifs,des,les,de l',à l'
_8B8F15FFEE72F200,chalb2,Arma vagabondant,un,l'\d,Armas vagabondants,des,les,de l',à l'
_88763225BF8E80E3,chalb3,Arma détalant,un,l'\d,Armas détalants,des,les,de l',à l'
_839DE54AB5D0780B,chalb4,Arma endiablé,un,l'\d,Armas endiablés,des,les,de l',à l'
_07EF4D25EAF0EEFD,chale1,Arma irrité,un,l'\d,Armas irrités,des,les,de l',à l'
_0F4FF503ECF2F21B,chale2,Arma brutal,un,l'\d,Armas brutaux,des,les,de l',à l'
_18760C0A2698AF59,chale3,Arma farouche,un,l'\d,Armas farouches,des,les,de l',à l'
_8B0F0D1BECF2FA1D,chale4,Arma violent,un,l'\d,Armas violents,des,les,de l',à l'
_0F4FF521F2F0EE1C,chalf1,Arma furieux,un,l'\d,Armas furieux,des,les,de l',à l'
_EF6F4D0E66F7AF2C,chalf2,Arma fier,un,l'\d,Armas fiers,des,les,de l',à l'
_445DD137344E9C06,chalf3,Arma féroce,un,l'\d,Armas féroces,des,les,de l',à l'
_84CE31E9CFEA6C1F,chalf4,Arma inapaisé,un,l'\d,Armas inapaisés,des,les,de l',à l'
_417E59EEE2898C1F,chapa1,Arma allaitant,un,l'\d,Armas allaitants,des,les,de l',à l'
_41AE5DDCDFC9901F,chapa2,Arma sevré,un,l'\d,Armas sevrés,des,les,de l',à l'
_F0FF4D036637AB27,chapa3,Arma docile,un,l'\d,Armas dociles,des,les,de l',à l'
_1744B87D1226EBAB,chapa4,Arma doux,un,l'\d,Armas doux,des,les,de l',à l'
_431F91EC205AD82D,chapb1,Arma craintif,un,l'\d,Armas craintifs,des,les,de l',à l'
_8C8F15FFEE72F200,chapb2,Arma vagabondant,un,l'\d,Armas vagabondants,des,les,de l',à l'
_89763225BF8E80E3,chapb3,Arma détalant,un,l'\d,Armas détalants,des,les,de l',à l'
_849DE54AB5D0780B,chapb4,Arma endiablé,un,l'\d,Armas endiablés,des,les,de l',à l'
_B461990E2618DB29,chapc1,Arma robuste,un,l'\d,Armas robustes,des,les,de l',à l'
_9944F08A11A817A9,chapc2,Arma prudent,un,l'\d,Armas prudents,des,les,de l',à l'
_10073A3F04DEA8E7,chapc3,Arma glouton,un,l'\d,Armas gloutons,des,les,de l',à l'
_432FADFD1EC89821,chapc4,Arma grogneur,un,l'\d,Armas grogneurs,des,les,de l',à l'
_19162007AAD8DB59,chapd1,Arma bourru,un,l'\d,Armas bourrus,des,les,de l',à l'
_3B00AE64EE8DAC0C,chapd2,Arma obstiné,un,l'\d,Armas obstinés,des,les,de l',à l'
_8C8F4D1BEE72F602,chapd3,Arma radical,un,l'\d,Armas radicaux,des,les,de l',à l'
_0FC63A36FC1E98DC,chapd4,Arma parasitaire,un,l'\d,Armas parasitaires,des,les,de l',à l'
_08EF4D25EAF0EEFD,chape1,Arma irrité,un,l'\d,Armas irrités,des,les,de l',à l'
_104FF503ECF2F21B,chape2,Arma brutal,un,l'\d,Armas brutaux,des,les,de l',à l'
_19760C0A2698AF59,chape3,Arma farouche,un,l'\d,Armas farouches,des,les,de l',à l'
_8C0F0D1BECF2FA1D,chape4,Arma violent,un,l'\d,Armas violents,des,les,de l',à l'
_104FF521F2F0EE1C,chapf1,Arma furieux,un,l'\d,Armas furieux,des,les,de l',à l'
_F06F4D0E66F7AF2C,chapf2,Arma fier,un,l'\d,Armas fiers,des,les,de l',à l'
_455DD137344E9C06,chapf3,Arma féroce,un,l'\d,Armas féroces,des,les,de l',à l'
_8DE16505E8360073,chbdc1,Bodoc robuste,un,le,Bodocs robustes,des,les,du,au
_1BA4F5BEABC96B98,chbdc2,Bodoc prudent,un,le,Bodocs prudents,des,les,du,au
_21655A3D081E853D,chbdc3,Bodoc glouton,un,le,Bodocs gloutons,des,les,du,au
_FFB052167B197015,chbdc4,Bodoc grogneur,un,le,Bodocs grogneurs,des,les,du,au
_BE0E52103CDA640B,chbfa1,Bodoc allaitant,un,le,Bodocs allaitants,des,les,du,au
_7FEE1E12381A680B,chbfa2,Bodoc sevré,un,le,Bodocs sevrés,des,les,du,au
_85FF0507E8740871,chbfa3,Bodoc docile,un,le,Bodocs dociles,des,les,du,au
_9BA4BDB12857838C,chbfa4,Bodoc doux,un,le,Bodocs doux,des,les,du,au
_627890999F241AA9,chbfa5,Bodoc,un,le,Bodocs,des,les,du,au
_400F321B3C5BAC19,chbfb1,Bodoc craintif,un,le,Bodocs craintifs,des,les,du,au
_BEBE29063327571E,chbfb2,Bodoc vagabondant,un,le,Bodocs vagabondants,des,les,du,au
_D975262D402E512C,chbfb3,Bodoc détalant,un,le,Bodocs détalants,des,les,du,au
_1371065B338F3411,chbfb4,Bodoc endiablé,un,le,Bodocs endiablés,des,les,du,au
_BEF35547C0CD8405,chbfb6,Bodoc contagieux,un,le,Bodocs contagieux,des,les,du,au
_0DE16505E8360073,chbfc1,Bodoc robuste,un,le,Bodocs robustes,des,les,du,au
_9BA4F5BEABC96B98,chbfc2,Bodoc prudent,un,le,Bodocs prudents,des,les,du,au
_A1655A3D081E853D,chbfc3,Bodoc glouton,un,le,Bodocs gloutons,des,les,du,au
_7FB052167B197015,chbfc4,Bodoc grogneur,un,le,Bodocs grogneurs,des,les,du,au
_3E5F910FB0E64715,chbje1,Bodoc irrité,un,le,Bodocs irrités,des,les,du,au
_02DE2102B3678734,chbje2,Bodoc brutal,un,le,Bodocs brutaux,des,les,du,au
_A5BB2D0CA8F6337B,chbje3,Bodoc farouche,un,le,Bodocs farouches,des,les,du,au
_BE6E5D0EB367932E,chbje4,Bodoc violent,un,le,Bodocs violents,des,les,du,au
_265B2914ACD72F7A,chbld1,Bodoc bourru,un,le,Bodocs bourrus,des,les,du,au
_4B936244330CAC42,chbld2,Bodoc obstiné,un,le,Bodocs obstinés,des,les,du,au
_402F7D1433275B20,chbld3,Bodoc radical,un,le,Bodocs radicaux,des,les,du,au
_9DC52E33827E5D34,chbld4,Bodoc parasitaire,un,le,Bodocs parasitaires,des,les,du,au
_410E52103CDA640B,chbpa1,Bodoc allaitant,un,le,Bodocs allaitants,des,les,du,au
_02EE1E12381A680B,chbpa2,Bodoc sevré,un,le,Bodocs sevrés,des,les,du,au
_08FF0507E8740871,chbpa3,Bodoc docile,un,le,Bodocs dociles,des,les,du,au
_1EA4BDB12857838C,chbpa4,Bodoc doux,un,le,Bodocs doux,des,les,du,au
_C30F321B3C5BAC19,chbpb1,Bodoc craintif,un,le,Bodocs craintifs,des,les,du,au
_41BE29063327571E,chbpb2,Bodoc vagabondant,un,le,Bodocs vagabondants,des,les,du,au
_5C75262D402E512C,chbpb3,Bodoc détalant,un,le,Bodocs détalants,des,les,du,au
_9671065B338F3411,chbpb4,Bodoc endiablé,un,le,Bodocs endiablés,des,les,du,au
_90E16505E8360073,chbpc1,Bodoc robuste,un,le,Bodocs robustes,des,les,du,au
_1EA4F5BEABC96B98,chbpc2,Bodoc prudent,un,le,Bodocs prudents,des,les,du,au
_24655A3D081E853D,chbpc3,Bodoc glouton,un,le,Bodocs gloutons,des,les,du,au
_02B052167B197015,chbpc4,Bodoc grogneur,un,le,Bodocs grogneurs,des,les,du,au
_275B2914ACD72F7A,chbpd1,Bodoc bourru,un,le,Bodocs bourrus,des,les,du,au
_4C936244330CAC42,chbpd2,Bodoc obstiné,un,le,Bodocs obstinés,des,les,du,au
_412F7D1433275B20,chbpd3,Bodoc radical,un,le,Bodocs radicaux,des,les,du,au
_9EC52E33827E5D34,chbpd4,Bodoc parasitaire,un,le,Bodocs parasitaires,des,les,du,au
_C05F910FB0E64715,chbpe1,Bodoc irrité,un,le,Bodocs irrités,des,les,du,au
_84DE2102B3678734,chbpe2,Bodoc brutal,un,le,Bodocs brutaux,des,les,du,au
_27BB2D0CA8F6337B,chbpe3,Bodoc farouche,un,le,Bodocs farouches,des,les,du,au
_406E5D0EB367932E,chbpe4,Bodoc violent,un,le,Bodocs violents,des,les,du,au
_84DE5D1DB2668335,chbpf1,Bodoc furieux,un,le,Bodocs furieux,des,les,du,au
_08DF4D0BE6B40476,chbpf2,Bodoc fier,un,le,Bodocs fiers,des,les,du,au
_D680D2642E6E4416,chbpf3,Bodoc féroce,un,le,Bodocs féroces,des,les,du,au
_1B91E66B023A0969,chcda1,Capryni allaitant,un,le,Caprynis allaitants,des,les,du,au
_17D1F269FE7A1967,chcda2,Capryni sevré,un,le,Caprynis sevrés,des,les,du,au
_843F3E453D19E4BC,chcda3,Capryni docile,un,le,Caprynis dociles,des,les,du,au
_F38745096EF67CF3,chcda4,Capryni doux,un,le,Caprynis doux,des,les,du,au
_9902267C80AB497B,chcdb1,Capryni craintif,un,le,Caprynis craintifs,des,les,du,au
_1CF5462C806C5711,chcdb2,Capryni vagabondant,un,le,Caprynis vagabondants,des,les,du,au
_9F271F7E53502575,chcdb3,Capryni détalant,un,le,Caprynis détalants,des,les,du,au
_5BB52266CA94E152,chcdb4,Capryni endiablé,un,le,Caprynis endiablés,des,les,du,au
_1902267C80AB497B,chcfb1,Capryni craintif,un,le,Caprynis craintifs,des,les,du,au
_9CF5462C806C5711,chcfb2,Capryni vagabondant,un,le,Caprynis vagabondants,des,les,du,au
_1F271F7E53502575,chcfb3,Capryni détalant,un,le,Caprynis détalants,des,les,du,au
_DBB52266CA94E152,chcfb4,Capryni endiablé,un,le,Caprynis endiablés,des,les,du,au
_ED7EAD357E6DC8AE,chcjd1,Capryni bourru,un,le,Caprynis bourrus,des,les,du,au
_E2064AC58792285B,chcjd2,Capryni  obstiné,un,le,Caprynis  obstinés,des,les,du,au
_20F5623A806C5B1A,chcjd3,Capryni radical,un,le,Caprynis radicaux,des,les,du,au
_62C64B94D361296C,chcjd4,Capryni parasitaire,un,le,Caprynis parasitaires,des,les,du,au
_4DA06E523DFA18C5,chclc1,Capryni robuste,un,le,Caprynis robustes,des,les,du,au
_F587B5236C3874F5,chclc2,Capryni prudent,un,le,Caprynis prudents,des,les,du,au
_A42663965B41916D,chclc3,Capryni glouton,un,le,Caprynis gloutons,des,les,du,au
_5C51F27D41FA217D,chclc4,Capryni grogneur,un,le,Caprynis grogneurs,des,les,du,au
_2F48D48B20183B96,chclc5,Runroy,un,le,Runroys,des,les,du,au
_1E91E66B023A0969,chcpa1,Capryni allaitant,un,le,Caprynis allaitants,des,les,du,au
_1AD1F269FE7A1967,chcpa2,Capryni sevré,un,le,Caprynis sevrés,des,les,du,au
_873F3E453D19E4BC,chcpa3,Capryni docile,un,le,Caprynis dociles,des,les,du,au
_F68745096EF67CF3,chcpa4,Capryni doux,un,le,Caprynis doux,des,les,du,au
_9C02267C80AB497B,chcpb1,Capryni craintif,un,le,Caprynis craintifs,des,les,du,au
_1FF5462C806C5711,chcpb2,Capryni vagabondant,un,le,Caprynis vagabondants,des,les,du,au
_A2271F7E53502575,chcpb3,Capryni détalant,un,le,Caprynis détalants,des,les,du,au
_5EB52266CA94E152,chcpb4,Capryni endiablé,un,le,Caprynis endiablés,des,les,du,au
_4EA06E523DFA18C5,chcpc1,Capryni robuste,un,le,Caprynis robustes,des,les,du,au
_F687B5236C3874F5,chcpc2,Capryni prudent,un,le,Caprynis prudents,des,les,du,au
_A52663965B41916D,chcpc3,Capryni glouton,un,le,Caprynis gloutons,des,les,du,au
_5D51F27D41FA217D,chcpc4,Capryni grogneur,un,le,Caprynis grogneurs,des,les,du,au
_C1DE3909E8898C1F,chdda1,Yubo allaitant,un,le,Yubos allaitants,des,les,du,au
_C10E3DF7E5C9901F,chdda2,Yubo sevré,un,le,Yubos sevrés,des,les,du,au
_C37F7107265AD82D,chddb1,Yubo craintif,un,le,Yubos craintifs,des,les,du,au
_89BF85E97074F200,chddb2,Yubo vagabondant,un,le,Yubos vagabondants,des,les,du,au
_C3D6922542DE8C09,chddb3,Yubo détalant,un,le,Yubos détalants,des,les,du,au
_C59EF162B5D0B000,chddb4,Yubo endiablé,un,le,Yubos endiablés,des,les,du,au
_0D7F650B74F2EE1C,chddf1,Yubo furieux,un,le,Yubos furieux,des,les,du,au
_ED9F4D1C26771B44,chddf2,Yubo fier,un,le,Yubos fiers,des,les,du,au
_865EDD4F344ED4FB,chddf3,Yubo féroce,un,le,Yubos féroces,des,les,du,au
_41DE3909E8898C1F,chdfa1,Yubo allaitant,un,le,Yubos allaitants,des,les,du,au
_410E3DF7E5C9901F,chdfa2,Yubo sevré,un,le,Yubos sevrés,des,les,du,au
_63A9649E6AD89FA6,chdfa7,Yubokin,un,le,Yubokins,des,les,du,au
_437F7107265AD82D,chdfb1,Yubo craintif,un,le,Yubos craintifs,des,les,du,au
_09BF85E97074F200,chdfb2,Yubo vagabondant,un,le,Yubos vagabondants,des,les,du,au
_43D6922542DE8C09,chdfb3,Yubo détalant,un,le,Yubos détalants,des,les,du,au
_459EF162B5D0B000,chdfb4,Yubo endiablé,un,le,Yubos endiablés,des,les,du,au
_A3C67C8BEC847BA1,chdfb5,Ora,un,l'\d,Oras,des,les,de l',à l'
_42DE3909E8898C1F,chdja1,Yubo allaitant,un,le,Yubos allaitants,des,les,du,au
_420E3DF7E5C9901F,chdja2,Yubo sevré,un,le,Yubos sevrés,des,les,du,au
_447F7107265AD82D,chdjb1,Yubo craintif,un,le,Yubos craintifs,des,les,du,au
_0ABF85E97074F200,chdjb2,Yubo vagabondant,un,le,Yubos vagabondants,des,les,du,au
_44D6922542DE8C09,chdjb3,Yubo détalant,un,le,Yubos détalants,des,les,du,au
_469EF162B5D0B000,chdjb4,Yubo endiablé,un,le,Yubos endiablés,des,les,du,au
_8E7F650B74F2EE1C,chdjf1,Yubo furieux,un,le,Yubos furieux,des,les,du,au
_6E9F4D1C26771B44,chdjf2,Yubo fier,un,le,Yubos fiers,des,les,du,au
_075EDD4F344ED4FB,chdjf3,Yubo féroce,un,le,Yubos féroces,des,les,du,au
_C3DE3909E8898C1F,chdla1,Yubo allaitant,un,le,Yubos allaitants,des,les,du,au
_C30E3DF7E5C9901F,chdla2,Yubo sevré,un,le,Yubos sevrés,des,les,du,au
_C57F7107265AD82D,chdlb1,Yubo craintif,un,le,Yubos craintifs,des,les,du,au
_8BBF85E97074F200,chdlb2,Yubo vagabondant,un,le,Yubos vagabondants,des,les,du,au
_C5D6922542DE8C09,chdlb3,Yubo détalant,un,le,Yubos détalants,des,les,du,au
_C79EF162B5D0B000,chdlb4,Yubo endiablé,un,le,Yubos endiablés,des,les,du,au
_C4DE3909E8898C1F,chdpa1,Yubo allaitant,un,le,Yubos allaitants,des,les,du,au
_C40E3DF7E5C9901F,chdpa2,Yubo sevré,un,le,Yubos sevrés,des,les,du,au
_F02F4D1126B7173F,chdpa3,Yubo docile,un,le,Yubos dociles,des,les,du,au
_A0C4C4951206BFAE,chdpa4,Yubo doux,un,le,Yubos doux,des,les,du,au
_C67F7107265AD82D,chdpb1,Yubo craintif,un,le,Yubos craintifs,des,les,du,au
_8CBF85E97074F200,chdpb2,Yubo vagabondant,un,le,Yubos vagabondants,des,les,du,au
_C6D6922542DE8C09,chdpb3,Yubo détalant,un,le,Yubos détalants,des,les,du,au
_C89EF162B5D0B000,chdpb4,Yubo endiablé,un,le,Yubos endiablés,des,les,du,au
_B491991CE6984741,chdpc1,Yubo robuste,un,le,Yubos robustes,des,les,du,au
_22C4FCA21188EBAC,chdpc2,Yubo prudent,un,le,Yubos prudents,des,les,du,au
_4D679A3F872EB40D,chdpc3,Yubo glouton,un,le,Yubos gloutons,des,les,du,au
_C68F8D1824C89821,chdpc4,Yubo grogneur,un,le,Yubos grogneurs,des,les,du,au
_107F650B74F2EE1C,chdpf1,Yubo furieux,un,le,Yubos furieux,des,les,du,au
_F09F4D1C26771B44,chdpf2,Yubo fier,un,le,Yubos fiers,des,les,du,au
_895EDD4F344ED4FB,chdpf3,Yubo féroce,un,le,Yubos féroces,des,les,du,au
_C2D19D356676736E,chega1,Cray impur,un,le,Crays impurs,des,les,du,au
_C6FF31EDDC486021,chega2,Cray tuméfié,un,le,Crays tuméfiés,des,les,du,au
_8AC0125A09F42992,chega3,Cray contaminé,un,le,Crays contaminés,des,les,du,au
_FFB08109F7B9D010,chega4,Cray infecté,un,le,Crays infectés,des,les,du,au
_C39091EE1CF9D82D,chegb1,Cray écœurant,un,le,Crays écœurants,des,les,du,au
_C39F4DF522899020,chegb2,Cray puant,un,le,Crays puants,des,les,du,au
_6DFF25232D07D72A,chegb3,Cray morbide,un,le,Crays morbides,des,les,du,au
_053061F02029681C,chegb4,Cray empoisonné,un,le,Crays empoisonnés,des,les,du,au
_C551A5E76E72EEFB,chegc1,Cray souffrant,un,le,Crays souffrants,des,les,du,au
_CF2FC5EBECD2F273,chegc2,Cray fiévreux,un,le,Crays fiévreux,des,les,du,au
_8BF74234CA7F44F4,chegc3,Cray putréfié,un,le,Crays putréfiés,des,les,du,au
_03208DF3208ACC1D,chegc4,Cray venimeux,un,le,Crays venimeux,des,les,du,au
_D9E9346EEC7577B6,chegc6,Cray,un,le,Crays,des,les,du,au
_C58F7511E8B2EEFC,chegd1,Cray ravagé,un,le,Crays ravagés,des,les,du,au
_8C2DE52E722D00F4,chegd2,Cray poisseux,un,le,Crays poisseux,des,les,du,au
_E152357708DB6078,chegd3,Cray pestilentiel,un,le,Crays pestilentiels,des,les,du,au
_2D7F552EAB78EF2C,chegd4,Cray délirant,un,le,Crays délirants,des,les,du,au
_0B2E254438EF000B,chege1,Cray pustuleux,un,le,Crays pustuleux,des,les,du,au
_49CFEDEFEAD2F203,chege2,Cray suintant,un,le,Crays suintants,des,les,du,au
_49CFD5E7EE30F603,chege3,Cray écumant,un,le,Crays écumants,des,les,du,au
_CBCDD13D72EE10FC,chege4,Cray répugnant,un,le,Crays répugnants,des,les,du,au
_473F39EA9B685C26,chegf1,Cray dément,un,le,Crays déments,des,les,du,au
_87903DEF5E88601B,chegf2,Cray frénétique,un,le,Crays frénétiques,des,les,du,au
_022F3DE61CC8AC29,chegf3,Cray démoniaque,un,le,Crays démoniaques,des,les,du,au
_C57F29F062898C1F,cheja1,Cray allaitant,un,le,Crays allaitants,des,les,du,au
_C5AF2DDE5FC9901F,cheja2,Cray sevré,un,le,Crays sevrés,des,les,du,au
_6E3F4D1B6977B329,cheja3,Cray docile,un,le,Crays dociles,des,les,du,au
_1BC4B87F12A7BBAB,cheja4,Cray doux,un,le,Crays doux,des,les,du,au
_C72061EEA05AD82D,chejb1,Cray craintif,un,le,Crays craintifs,des,les,du,au
_0ACFD5E7EEB2F200,chejb2,Cray vagabondant,un,le,Crays vagabondants,des,les,du,au
_04B63A25C5CE80FD,chejb3,Cray détalant,un,le,Crays détalants,des,les,du,au
_083DE54CB5D0D8FF,chejb4,Cray endiablé,un,le,Crays endiablés,des,les,du,au
_32A199262958E32B,chejc1,Cray robuste,un,le,Crays robustes,des,les,du,au
_9DC4F08C1129E7A9,chejc2,Cray prudent,un,le,Crays prudents,des,les,du,au
_8B47423F0A1EA801,chejc3,Cray glouton,un,le,Crays gloutons,des,les,du,au
_C7307DFF9EC89821,chejc4,Cray grogneur,un,le,Crays grogneurs,des,les,du,au
_97762007B0183B4F,chejd1,Cray bourru,un,le,Crays bourrus,des,les,du,au
_3F80AE66EE0E7C0C,chejd2,Cray obstiné,un,le,Crays obstinés,des,les,du,au
_0ACF0D03EEB2F602,chejd3,Cray radical,un,le,Crays radicaux,des,les,du,au
_8A064236025E98F6,chejd4,Cray parasitaire,un,le,Crays parasitaires,des,les,du,au
_862F0D0DEA30EEFD,cheje1,Cray irrité,un,le,Crays irrités,des,les,du,au
_8E8FB5EBEC32F21B,cheje2,Cray brutal,un,le,Crays brutaux,des,les,du,au
_97D60C0A2CD80F4F,cheje3,Cray farouche,un,le,Crays farouches,des,les,du,au
_0A4FCD03EC32FA1D,cheje4,Cray violent,un,le,Crays violents,des,les,du,au
_C23F346048777A62,cheje5,Tin-bok-haï,un,le,Tin-bok-haïs,des,les,du,au
_467F29F062898C1F,chela1,Cray allaitant,un,le,Crays allaitants,des,les,du,au
_46AF2DDE5FC9901F,chela2,Cray sevré,un,le,Crays sevrés,des,les,du,au
_EF3F4D1B6977B329,chela3,Cray docile,un,le,Crays dociles,des,les,du,au
_9CC4B87F12A7BBAB,chela4,Cray doux,un,le,Crays doux,des,les,du,au
_482061EEA05AD82D,chelb1,Cray craintif,un,le,Crays craintifs,des,les,du,au
_8BCFD5E7EEB2F200,chelb2,Cray vagabondant,un,le,Crays vagabondants,des,les,du,au
_85B63A25C5CE80FD,chelb3,Cray détalant,un,le,Crays détalants,des,les,du,au
_893DE54CB5D0D8FF,chelb4,Cray endiablé,un,le,Crays endiablés,des,les,du,au
_B3A199262958E32B,chelc1,Cray robuste,un,le,Crays robustes,des,les,du,au
_1EC4F08C1129E7A9,chelc2,Cray prudent,un,le,Crays prudents,des,les,du,au
_0C47423F0A1EA801,chelc3,Cray glouton,un,le,Crays gloutons,des,les,du,au
